0.000000000000000000e+00,4.508051589583289553e-02,2.803184809877576344e-02,3.924135875404986123e-02,2.228875389029619670e-03,1.870841623870813167e-02,5.231645879629715640e-02,8.026927825363914040e-04,1.309273763119042644e-02,5.023112888423390821e-02,3.819950061075959996e-02,5.554208197415720638e-02,3.512479829339307941e-02,2.808745101257848972e-02,4.491148999552060234e-02,2.314941964672321759e-02,8.528501075570439627e-03,2.904540710939527981e-02,7.135625888716506243e-03,4.784355663562559619e-03,6.197214957388854327e-03,4.701077023980034658e-03,1.266040498478459599e-02,1.220695465324599105e-02,2.448375487703505649e-03,5.564050617995640845e-03,1.233334816108851715e-03,2.129607837158189933e-03,9.093680593845831052e-04,1.004476885871533054e-02,4.190740768860683543e-03,1.642753629684693328e-03,1.710401768206318935e-03,1.387228158414178722e-02,2.056482661942225527e-03,4.432148610318378638e-03,4.070581194130550376e-03,1.789645031768647473e-03,8.861049406928582159e-04,1.956332858951679177e-03,6.624154715094459495e-03,2.020114146863271915e-03,1.159918207924403276e-02,9.643910460608769988e-04,6.927220583173183781e-03,9.395390934731922064e-03,2.113764771383212695e-03,9.624851976361072092e-03,6.544201949165665694e-03,2.211286343519340818e-03,9.126635982967871291e-03,4.452425531063471283e-03,6.234800905755765940e-04,2.523173555307941206e-03,1.595825229151662857e-03,2.214963365638161156e-03,7.445518897115381909e-03,1.335191609549408499e-02,2.207641238258690759e-03,7.561395735730327625e-03,4.622642783304159973e-03,1.051353686657876272e-03,1.881510251252275362e-03,5.439173690667657886e-03,1.249180759511307054e-03,5.609680177551074239e-03
4.508051589583289553e-02,0.000000000000000000e+00,1.620875590118606852e-02,2.862998978720884824e-02,1.911879993673286718e-02,1.192068145563431915e-02,5.808973092360052159e-02,1.011775473280181019e-02,5.255254390160969506e-03,6.508369112259294875e-02,8.522119097183059044e-02,6.925877921940505610e-02,3.912122065848560454e-02,7.034210894136566639e-02,4.472512157961843621e-02,4.556844486344256012e-02,1.901581002885059657e-02,3.470553528194184750e-02,1.760297801406784761e-03,1.424588562559989113e-03,3.359391357318542142e-03,1.083437504116101105e-03,8.688576358158159318e-03,4.453141885929296807e-03,2.149459629531461514e-03,2.451346845931888507e-02,2.962830847070382218e-03,6.173785926229614918e-03,2.828935694246943224e-03,1.579095555623498751e-02,1.101211923579754545e-02,5.984461201094730225e-03,3.890458097373498871e-03,2.059706287234094879e-02,1.585359953777092795e-02,9.922134578080818446e-03,7.102293077989713620e-03,5.878731842960761844e-03,4.680265058039388693e-03,4.928527451490698381e-03,4.107936690662759155e-03,3.870665011093895463e-03,5.845460525649780886e-03,6.821091269151639824e-03,9.433179852085865277e-03,4.018206867093079490e-03,8.268204646513130709e-03,1.019066868640425977e-02,5.754477407223366169e-03,8.911989615055172093e-03,9.442247609889698606e-03,4.109715792911862800e-03,5.246240183794823216e-03,1.443009243150587990e-02,2.647500200235484123e-03,3.023964780786352752e-03,1.307941347569598935e-02,2.003871443983994138e-02,3.054470244969557328e-03,4.937232908038775847e-03,2.727919976103460303e-03,4.510005044487274198e-03,9.374406001210123423e-04,8.888509547489927692e-03,1.598955527968663791e-03,1.903544572092506684e-03
2.803184809877576344e-02,1.620875590118606852e-02,0.000000000000000000e+00,8.797328098570206256e-02,3.480804098968127980e-02,3.278948392744030632e-02,3.096135903099216796e-02,6.706141682006782311e-03,2.304843224847286792e-02,2.448118735429692661e-02,9.097526929872104540e-02,6.445094720487461182e-02,8.219769244662891716e-02,7.010349521752338997e-02,3.973947592134745299e-02,5.411055335730693971e-02,5.009182128779860604e-02,4.779493175496023899e-02,1.630233407591956743e-02,2.407125008072878367e-02,6.552064517749823722e-03,2.164455508933080946e-02,1.846441572528242925e-02,6.678121371736444115e-03,1.255957272753387838e-02,1.027619815926215756e-02,1.321864206776726886e-03,3.435858780138527097e-03,3.466478068977342768e-03,1.088399924907307303e-02,2.207208437432901793e-02,6.472458517535747274e-03,6.521022531763665669e-03,3.178198844830640302e-02,7.695461505976757682e-03,9.770599211629335187e-03,1.310267312082507435e-02,4.790666208263670914e-03,6.490628866190385066e-03,1.068918483575064145e-02,7.012818525414110530e-04,7.838304480027225365e-03,1.902427566247627891e-02,3.994380111566939347e-03,2.152558641725306129e-02,2.049547702468807950e-02,5.014330995965276400e-03,1.819038705538210746e-02,6.367492397284362296e-03,5.430454496021417873e-03,1.936646975025074421e-02,6.860413017002708370e-03,8.368098886100214934e-03,1.218037197534724454e-02,5.248271100713215211e-03,6.263850091021949153e-03,1.675210578013217695e-03,1.878117591119769086e-02,1.328219982437140768e-02,1.552133251341791115e-02,9.060389471283522914e-03,2.787881891810006785e-03,1.635763181502649863e-03,1.723072355006560578e-03,6.702751619161927306e-03,4.534958305909591453e-03
3.924135875404986123e-02,2.862998978720884824e-02,8.797328098570206256e-02,0.000000000000000000e+00,4.322603221257995676e-01,2.851689825868548578e-01,3.533152342131999357e-01,3.821197622444567205e-02,6.379034523752488695e-02,2.335518468491446786e-01,8.451825742724533574e-02,9.810718483607902551e-02,7.491002836056318004e-02,5.403502743808828723e-02,7.296115661001124908e-02,5.722731393837806463e-02,3.219527737222507846e-02,2.343822062964688244e-02,1.578701468602113772e-02,1.170388342471377283e-02,1.773777285686637360e-03,6.793659897276373497e-03,1.384610989979959475e-02,1.409397799870083443e-02,9.695549261570011665e-03,2.359973336325005971e-02,1.980406910573758849e-03,1.165356817956432305e-02,3.722369439554675322e-03,1.366507986813397454e-02,1.814815600040483798e-02,8.239524355821509216e-03,1.369418521278100570e-02,1.684793075541382232e-02,1.296856182962090667e-02,3.367826453827597009e-03,3.318105451604371099e-03,1.124514771545411136e-02,4.897166396974492880e-03,1.140169036592064873e-02,6.147225143230150048e-03,8.798575887766927131e-03,1.181560545995528552e-02,6.593334603656661290e-03,9.325064171076065736e-03,1.521459960677710131e-02,6.809785534243777312e-03,3.876438729369843881e-03,4.716708882942904912e-02,8.743239715674262780e-03,2.012578278022474076e-02,1.786536859822706116e-02,1.500091791971473743e-02,7.911929716471009094e-03,2.521833384683563536e-02,1.461023843647423111e-02,6.840957552104516559e-02,2.820723560057939241e-02,1.698520561880119059e-02,1.125585592792827105e-02,1.253386486057622012e-02,1.677090547611843549e-02,9.629557342163117678e-03,4.881254568384917059e-03,7.870920901852105148e-03,7.296314834262083819e-03
2.228875389029619670e-03,1.911879993673286718e-02,3.480804098968127980e-02,4.322603221257995676e-01,0.000000000000000000e+00,1.826362669557468066e-01,5.889274504221683054e-02,2.038055613097091573e-02,6.777506427035852321e-02,8.407022496779126275e-02,1.094944504430496734e-01,1.069801926478421150e-01,1.379437848108463205e-01,7.977607153206575652e-02,8.051684711570421260e-02,4.712379883255570640e-02,5.742057423607472080e-03,4.852130519486217569e-02,1.755922305111821610e-02,7.719204041665340792e-03,1.287701747253659377e-03,3.944277337420793068e-03,4.129195488894466144e-03,1.185887489535133663e-02,7.274238567990851112e-03,6.538034397240409697e-03,1.892327474397132933e-02,3.918359059005777426e-03,4.673896066226858499e-03,9.120433473486186729e-03,6.280332078616831376e-03,2.657385654959550786e-02,5.459575321975463150e-03,2.899689975039292100e-02,3.449086594889199525e-02,1.736881438598061531e-02,5.238180485623517013e-02,1.711334823405116085e-02,2.810406741758158904e-03,9.527906242352316216e-03,1.127613002817008658e-02,1.203114187435664999e-02,1.059160081158994765e-02,1.970763734476663892e-02,5.874004348437483758e-02,1.356955499890171064e-02,2.657047577691434501e-02,2.751950032713403049e-02,1.293876560910579149e-02,5.325242829137921512e-03,1.494950892642714184e-02,1.220140032366194213e-02,1.900101539360144962e-02,9.137933334027266777e-03,1.128245253596262335e-02,8.413422630218388154e-03,1.239619712537206805e-02,4.066798731718756360e-02,6.265838764763484448e-03,3.868574846119775951e-02,1.337786130250576480e-02,1.501136108772086787e-02,5.652528591565851405e-03,4.651515117973775010e-03,1.358689822768406087e-03,4.794229273495404821e-03
1.870841623870813167e-02,1.192068145563431915e-02,3.278948392744030632e-02,2.851689825868548578e-01,1.826362669557468066e-01,0.000000000000000000e+00,4.536974366830279909e-02,5.608570647489208305e-02,5.373132124704114998e-02,4.414432180463406102e-02,1.729728509841890471e-01,1.343838586305482474e-01,1.379246453738114664e-01,1.476580436308236877e-01,9.761366561885286008e-02,9.675334260065715508e-02,4.887784905117124185e-02,5.940877468784128840e-02,2.156937144567722467e-02,4.319605458830420158e-02,1.369752575679454923e-02,3.457940917306299988e-02,1.839633342884003028e-02,9.702498696929476307e-03,2.734950565277477832e-02,1.487007067571035138e-02,9.392508298295923486e-03,1.254206782440839274e-02,1.710184601760082745e-02,9.961478461758457165e-03,2.698957483415747108e-02,3.577415002524230846e-03,4.613169210016592088e-03,3.605663772387233956e-02,2.795506680207065012e-02,1.194763554475811868e-02,2.519732899465037396e-02,8.017288424516853113e-03,6.194144207476645625e-03,1.149471979009448856e-02,4.899105678977304021e-03,1.748844533174757562e-02,3.281380871587038367e-02,1.019842509858207361e-02,2.289125071497840475e-02,1.035321260071414388e-02,1.127398692199428794e-02,1.890266997577273039e-02,2.213741342448587515e-02,2.646558611233146632e-02,1.725093928801441426e-02,1.206391492391848709e-02,8.897342041613328159e-03,3.397126251441531797e-02,2.204053536157945734e-02,2.307825981831867698e-02,1.346046614164243468e-02,1.738182007028283779e-02,1.536598571590491215e-02,1.785675921275450828e-02,1.052369655091749991e-02,2.435333356066356550e-02,3.015714595495493436e-02,3.772565044052410450e-03,1.009725835363829184e-02,3.742172005052632131e-03
5.231645879629715640e-02,5.808973092360052159e-02,3.096135903099216796e-02,3.533152342131999357e-01,5.889274504221683054e-02,4.536974366830279909e-02,0.000000000000000000e+00,7.552401450555364104e-02,2.754940326914467885e-02,2.997832460900560700e-02,8.155479061203914359e-02,3.821786234331155802e-02,1.327233357912111500e-01,5.813138997811765490e-02,1.780342142012832432e-02,6.484621391772016352e-02,4.018548393200473828e-02,3.945624970484403610e-02,5.116335758092561276e-02,1.027793504852745482e-01,1.361652382547560644e-02,6.385646631522340355e-02,2.319380841626177830e-02,1.707135088164813200e-02,3.298625147941393332e-02,1.882653088851983514e-02,5.633231449666410706e-03,8.511904859679753424e-03,1.132247854205589363e-02,4.162128950052111816e-03,1.157117835622029946e-02,4.727435683730423291e-03,1.412565751744114008e-02,1.388244817274641128e-02,1.691552762845880895e-02,1.827508803259841191e-02,1.304087200409545684e-02,8.206984975509607622e-03,1.244285081247669539e-02,7.646849445198299067e-03,8.777833384415534637e-03,1.718809751466894228e-02,1.031311709281218687e-02,8.634474246563777697e-03,3.270677659419644195e-02,2.837964154531383981e-02,2.418029675980873719e-02,4.759966025496696618e-02,3.943479533763796785e-02,1.175635747025494289e-02,3.945161329611627382e-02,1.980441272493516439e-02,2.735313837481009522e-02,4.820523258114958742e-02,2.715939789358227593e-02,1.078981499429880822e-02,2.273044898503881819e-02,8.137114954945340664e-03,1.782801086615381364e-02,1.807368462870711026e-02,1.860346907598766156e-02,1.234222110797959446e-02,3.281046052132314400e-02,1.486583942878520054e-02,2.850651285469938540e-02,7.072705756127873299e-03
8.026927825363914040e-04,1.011775473280181019e-02,6.706141682006782311e-03,3.821197622444567205e-02,2.038055613097091573e-02,5.608570647489208305e-02,7.552401450555364104e-02,0.000000000000000000e+00,1.027988140414716201e-01,6.381934182945510348e-02,1.662305731791086372e-01,1.790221871223507122e-01,2.845627098115801612e-01,1.352134214501689580e-01,1.200306152049125247e-01,1.509738237842381259e-01,5.530465875428992178e-02,7.948456592985915503e-02,3.118804533664360987e-02,2.580551596483553201e-02,5.064250842100345359e-03,2.785393654786538428e-02,5.916447772457571891e-03,9.778654944012938471e-03,2.227333832423465405e-03,8.115307674062419152e-03,1.047270450445471693e-02,5.948548374927935603e-03,2.993087856785702459e-03,4.264368726762600773e-03,2.354342308779471329e-03,1.191987876597489469e-02,3.524370059276628938e-03,4.916916736447352054e-02,2.614619914768654199e-02,1.228740411008841064e-02,1.849573519569367233e-02,1.343519306473493942e-02,5.507250236067621173e-03,5.102539918901988908e-03,7.210099421395721464e-03,1.439618989643223247e-02,2.896168825368198446e-02,1.752175051258592076e-02,4.674279687328216498e-02,6.101681809974299729e-03,1.229851869477662993e-02,2.656930191708177166e-02,1.930973935361504287e-02,2.284302364736993246e-02,1.039529863355100926e-02,6.198788127362886945e-03,2.310010711428801475e-02,2.459515138727341732e-02,8.541287269427565165e-03,4.053695559941969916e-03,3.984839982447637569e-02,5.033631732208705689e-02,1.373625059218150368e-02,4.314845377110725078e-02,2.623658219857365539e-02,1.817946502191539193e-02,6.289965697023830807e-03,4.948154182771592746e-03,9.281691445608350466e-03,1.250175923093894623e-02
1.309273763119042644e-02,5.255254390160969506e-03,2.304843224847286792e-02,6.379034523752488695e-02,6.777506427035852321e-02,5.373132124704114998e-02,2.754940326914467885e-02,1.027988140414716201e-01,0.000000000000000000e+00,1.051450172974292552e-01,2.887572065920932518e-01,1.314377379455136663e-01,1.063684495519383599e-01,1.835405874683442573e-01,4.490693363949558453e-02,7.558575191405049465e-02,5.105646114665036289e-02,3.950909765609522672e-02,2.124163807402564691e-02,5.843846013456650140e-02,2.239258969249618286e-02,2.992881470572448036e-02,3.923281354547583817e-03,3.068693916113464544e-03,2.344246976078345757e-02,1.685228236444259731e-02,1.782533023247446276e-03,1.403908787803946796e-03,1.077961818245892420e-02,1.007408309512377968e-03,1.421100787126189542e-03,1.143868868078466022e-03,3.319780862586955983e-02,5.218635212930226516e-03,2.006937851196496925e-02,1.428755313927849296e-02,1.360470477982137459e-02,5.038433422070451653e-03,2.985331030522918316e-03,1.257149122605485773e-02,2.660401028942866938e-03,1.069983521667249894e-02,1.205007486934279136e-02,8.113822098053532009e-03,1.448038336384297603e-02,9.072483443240932782e-03,1.654643547409653109e-02,1.336294448935713627e-02,1.719186064794270274e-02,1.813161445111493436e-02,2.511159846860802625e-02,3.260158855717642384e-02,1.636603317498596527e-02,3.686303697714423538e-02,2.954075717852540015e-02,2.094889163049764094e-02,9.605677819092351202e-03,1.388547850386940771e-02,2.516975865422942452e-02,1.214150040264376333e-02,1.930100279131144805e-02,3.509233934582337011e-02,2.645189134745441761e-02,1.154460078757167142e-02,2.125085157408615477e-02,6.623053554716896822e-03
5.023112888423390821e-02,6.508369112259294875e-02,2.448118735429692661e-02,2.335518468491446786e-01,8.407022496779126275e-02,4.414432180463406102e-02,2.997832460900560700e-02,6.381934182945510348e-02,1.051450172974292552e-01,0.000000000000000000e+00,1.496654699479649797e-01,5.768606768068874208e-02,1.265197683229581649e-01,3.657166509725157805e-02,4.463821995975476853e-02,5.339870868793094444e-02,5.805765081151430945e-02,2.016427599116359451e-02,4.176169143299479636e-02,1.026892275198883209e-01,2.285103805251764014e-02,5.545382381486890083e-02,1.148715074101933943e-02,2.362771925778149595e-02,4.466560451351513084e-02,4.222575242924374306e-02,6.521546721535362301e-03,2.013577064782898912e-02,3.815738363338763532e-03,7.433772888547294502e-04,4.928973451233359393e-03,3.606482257862710615e-03,3.543628782641709309e-03,9.517844042006515584e-03,2.670944567593709629e-03,2.181037869095751782e-03,7.433167816681617371e-03,2.082486882550759616e-02,5.512768346570527840e-03,5.186322369412959578e-03,4.333123123289751161e-03,3.035706169041072367e-03,6.468122598715001816e-03,7.489820781573003697e-03,1.147073762145458913e-02,1.626475998786814162e-02,1.526092554711686380e-02,1.895345137458044962e-02,4.983595032115820112e-02,3.281007660380784192e-03,4.027102315754160083e-02,2.359445233541734507e-02,1.545469247351282174e-02,2.889646589982151209e-02,3.763524197301159474e-02,9.086360675416831761e-03,8.235280477493422957e-02,1.476899934086406581e-02,1.479326858898028819e-02,6.638228330594949343e-03,1.772142883378769948e-02,3.157308204304047627e-02,3.773216007181372234e-02,2.210642074207277291e-02,3.193552298848703619e-02,1.385848541221951225e-02
